id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
203801,tt1638355,3.053421,75000000,108145109,The Man from U.N.C.L.E.,Henry Cavill|Armie Hammer|Alicia Vikander|Elizabeth Debicki|Luca Calvani,,Guy Ritchie,Saving the world never goes out of style.,spy|cold war|remake|based on tv series|buddy cop,"At the height of the Cold War, a mysterious criminal organization plans to use nuclear weapons and technology to upset the fragile balance of power between the United States and Soviet Union. CIA agent Napoleon Solo and KGB agent Illya Kuryakin are forced to put aside their hostilities and work together to stop the evildoers in their tracks. The duo's only lead is the daughter of a missing German scientist, whom they must find soon to prevent a global catastrophe.",116,Comedy|Action|Adventure,Davis Entertainment|Warner Bros.|Wigram Productions|RatPac-Dune Entertainment,8/13/15,1548,7.0,2015,68999969.6400133,99493456.5028791
293863,tt1655441,3.025852,25000000,42629776,The Age of Adaline,Blake Lively|Michiel Huisman|Harrison Ford|Ellen Burstyn|Kathy Baker,http://theageofadalinemovie.com,Lee Toland Krieger,Love is timeless.,san francisco|immortality|love|forever,"After 29-year-old Adaline recovers from a nearly lethal accident, she inexplicably stops growing older. As the years stretch on and on, Adaline keeps her secret to herself  until she meets a man who changes her life.",112,Fantasy|Drama|Romance,Lakeshore Entertainment|Sidney Kimmel Entertainment|Sierra/Affinity,4/16/15,1221,7.3,2015,22999989.8800044,39219376.6634742
325348,tt3072482,3.023253,10000000,14333790,Hardcore Henry,Sharlto Copley|Haley Bennett|Danila Kozlovskiy|Tim Roth|Andrei Dementiev,http://stxmovies.com/hardcorehenry/,Ilya Naishuller,First they made him dangerous. Then they made him mad.,female nudity|cyborg|nudity|murder|gore,"Henry, a newly resurrected cyborg who must save his wife/creator from the clutches of a psychotic tyrant with telekinetic powers, AKAN, and his army of mercenaries. Fighting alongside Henry is Jimmy, who is Henry's only hope to make it through the day. Hardcore takes place over the course of one day, in Moscow, Russia.",97,Action|Adventure|Science Fiction,Bazelevs Production|Versus Pictures,9/12/15,396,5.9,2015,9199995.95200178,13187080.9976843
228161,tt2224026,2.976436,135000000,368871007,Home,Jim Parsons|Rihanna|Steve Martin|Jennifer Lopez|Matt Jones,http://www.meettheboov.com/,Tim Johnson,Worlds Collide,friendship|spaceship|space|alien|alien invasion,"When Earth is taken over by the overly-confident Boov, an alien race in search of a new place to call home, all humans are promptly relocated, while all Boov get busy reorganizing the planet. But when one resourceful girl, Tip (Rihanna), manages to avoid capture, she finds herself the accidental accomplice of a banished Boov named Oh (Jim Parsons). The two fugitives realize thereâ€™s a lot more at stake than intergalactic relations as they embark on the road trip of a lifetime.",94,Fantasy|Comedy|Animation|Science Fiction|Family,Twentieth Century Fox Film Corporation|DreamWorks Animation,3/18/15,1060,6.9,2015,124199945.352024,339361177.121082
286565,tt3622592,2.968254,12000000,85512300,Paper Towns,Nat Wolff|Cara Delevingne|Halston Sage|Justice Smith|Austin Abrams,,Jake Schreier,Get Lost. Get Found.,friendship|high school|teen|classmate|based on young adult book,"Quentin Jacobsen has spent a lifetime loving the magnificently adventurous Margo Roth Spiegelman from afar. So when she cracks open a window and climbs back into his life-dressed like a ninja and summoning him for an ingenious campaign of revenge-he follows. After their all-nighter ends and a new day breaks, Q arrives at school to discover that Margo, always an enigma, has now become a mystery. But Q soon learns that there are clues-and they're for him. Urged down a disconnected path, the closer he gets, the less Q sees of the girl he thought he knew.",109,Drama|Mystery|Romance,Fox 2000 Pictures,7/9/15,1252,6.2,2015,11039995.1424021,78671281.3846362
265208,tt2231253,2.93234,30000000,0,Wild Card,Jason Statham|Michael Angarano|Milo Ventimiglia|Dominik GarcÃ­a-Lorido|Anne Heche,,Simon West,Never bet against a man with a killer hand.,gambling|bodyguard|remake,"When a Las Vegas bodyguard with lethal skills and a gambling problem gets in trouble with the mob, he has one last playâ€¦ and it's all or nothing.",92,Thriller|Crime|Drama,Current Entertainment|Lionsgate|Sierra / Affinity|SJ Heat Productions|Silver State Production Services,1/14/15,481,5.3,2015,27599987.8560053,0.0
254320,tt3464902,2.885126,4000000,9064511,The Lobster,Colin Farrell|Rachel Weisz|LÃ©a Seydoux|John C. Reilly|Ben Whishaw,http://tickets.picturehouseentertainment.co.uk/gb/the-lobster/,Yorgos Lanthimos,An unconventional love story...,dystopia,"In a dystopian near future, single people, according to the laws of The City, are taken to The Hotel, where they are obliged to find a romantic partner in forty-five days or are transformed into beasts and sent off into The Woods.",118,Thriller|Comedy|Drama|Romance|Science Fiction,Haut et Court|Eurimages|Lemming Film|Element Pictures|Nederlands Fonds voor de Film,10/8/15,638,6.6,2015,3679998.38080071,8339346.45068756
258480,tt2402927,2.883233,11800000,40272135,Carol,Cate Blanchett|Rooney Mara|Kyle Chandler|Sarah Paulson|Jake Lacy,http://carolfilm.com/,Todd Haynes,Some people change your life forever.,gay|new york|female nudity|chicago|sex,"In 1950s New York, a department-store clerk who dreams of a better life falls for an older, married woman.",118,Romance|Drama,Killer Films|Film4|Number 9 Films,11/20/15,562,7.1,2015,10855995.2233621,37050347.8978469
257211,tt2361509,2.814802,35000000,194564672,The Intern,Robert De Niro|Anne Hathaway|Rene Russo|Anders Holm|JoJo Kushner,http://www.theinternmovie.com/,Nancy Meyers,Experience never gets old,intern|woman director,"70-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin.",121,Comedy,Waverly Films|Warner Bros.,9/24/15,1255,7.1,2015,32199985.8320062,178999419.480255
253412,tt2719848,2.798017,55000000,203427584,Everest,Jason Clarke|Jake Gyllenhaal|Josh Brolin|John Hawkes|Sam Worthington,http://www.everestmovie.com/,Baltasar KormÃ¡kur,The Storm Awaits.,mountains|snow storm|hiking|snow|death,"Inspired by the incredible events surrounding a treacherous attempt to reach the summit of the world's highest mountain, ""Everest"" documents the awe-inspiring journey of two different expeditions challenged beyond their limits by one of the fiercest snowstorms ever encountered by mankind. Their mettle tested by the harshest of elements found on the planet, the climbers will face nearly impossible obstacles as a lifelong obsession becomes a breathtaking struggle for survival.",121,Adventure|Drama,Universal Pictures|Working Title Films|Walden Media|Cross Creek Pictures|Free State Pictures,9/10/15,1172,6.7,2015,50599977.7360098,187153294.93255
274479,tt2446980,2.793297,60000000,101134059,Joy,Jennifer Lawrence|Bradley Cooper|Robert De Niro|Dascha Polanco|Edgar RamÃ­rez,http://www.foxmovies.com/movies/joy,David O. Russell,,biography,A story based on the life of a struggling Long Island single mom who became one of the country's most successful entrepreneurs.,124,Comedy|Drama,Fox 2000 Pictures|Davis Entertainment|Annapurna Pictures|TSG Entertainment,12/24/15,1001,6.4,2015,55199975.7120106,93043293.3409509
257088,tt2058673,2.614499,105000000,133718711,Point Break,Edgar RamÃ­rez|Luke Bracey|Teresa Palmer|Delroy Lindo|Ray Winstone,https://www.facebook.com/PointBreakMovie,Ericson Core,The only law that matters is gravity,undercover|undercover agent|extreme sports|fbi agent|3d,"A young undercover FBI agent infiltrates a gang of thieves who share a common interest in extreme sports. A remake of the 1991 film, ""Point Break"".",114,Action|Crime|Thriller,Studio Babelsberg|Alcon Entertainment|DMG Entertainment|Ehman Productions,12/3/15,505,5.5,2015,96599957.4960187,123021159.990689
295964,tt2503944,2.584264,20000000,36606743,Burnt,Bradley Cooper|Sienna Miller|Lily James|Alicia Vikander|Uma Thurman,http://burntmovie.com/,John Wells,Never underestimate a man with everything to lose.,london|cook|restaurant|diva|career,"Adam Jones is a Chef who destroyed his career with drugs and diva behavior. He cleans up and returns to London, determined to redeem himself by spearheading a top restaurant that can gain three Michelin stars.",100,Drama,Double Feature Films|PeaPie Films|3 Arts Entertainment,10/2/15,631,6.3,2015,18399991.9040035,33678188.7415969
238615,tt2140379,2.578919,26000000,30523226,Self/less,Ryan Reynolds|Ben Kingsley|Natalie Martinez|Matthew Goode|Michelle Dockery,http://selflessmovie.tumblr.com/,Tarsem Singh,God Created Man. Man Created Immortality.,lie|immortality|terminal illness|laboratory|cancer,An extremely wealthy elderly man dying from cancer undergoes a radical medical procedure that transfers his consciousness to the body of a healthy young man but everything may not be as good as it seems when he starts to uncover the mystery of the body's origins and the secret organization that will kill to keep its secrets.,116,Science Fiction|Mystery|Thriller,Endgame Entertainment|Ram Bergman Productions,7/10/15,719,6.2,2015,23919989.4752046,28081355.5642035
210860,tt3045616,2.575711,60000000,30418560,Mortdecai,Johnny Depp|Gwyneth Paltrow|Ewan McGregor|Paul Bettany|Olivia Munn,http://mortdecaithemovie.com/,David Koepp,Sophistication Has a Name.,based on novel|painting|debt|art dealer|stolen painting,"Art dealer, Charles Mortdecai, searches for a stolen painting rumored to contain a secret code that gains access to hidden Nazi gold.",106,Comedy|Adventure,Lionsgate|Mad Chance|OddLot Entertainment|Huayi Brothers Media,1/21/15,696,5.3,2015,55199975.7120106,27985062.8865723
306819,tt0810819,2.557859,15000000,64191523,The Danish Girl,Eddie Redmayne|Alicia Vikander|Matthias Schoenaerts|Amber Heard|Ben Whishaw,,Tom Hooper,Find the courage to be yourself.,paris|denmark|copenhagen|artist|art,"When Gerda Wegener asks her husband Einar to fill in as a portrait model, Einar discovers the person she's meant to be and begins living her life as Lili Elbe. Having realized her true self and with Gerda's love and support, Lili embarks on a groundbreaking journey as a transgender pioneer.",120,Drama,Pretty Pictures|Working Title Films|ArtÃ©mis Productions|Le Tax Shelter du Gouvernement FÃ©dÃ©ral de Belgique|Taxshelter. be,11/27/15,867,7.3,2015,13799993.9280026,59056175.1752829
201088,tt2717822,2.550747,70000000,17752940,Blackhat,Chris Hemsworth|Leehom Wang|Tang Wei|Viola Davis|Holt McCallany,http://www.legendary.com/film/blackhat/,Michael Mann,We are no longer in control.,terrorist|technology|anti hero|hacker|computer virus,A man is released from prison to help American and Chinese authorities pursue a mysterious cyber criminal. The dangerous search leads them from Chicago to Hong Kong.,133,Mystery|Crime|Action|Thriller|Drama,Universal Pictures|Forward Pass|Legendary Pictures,1/13/15,584,5.0,2015,64399971.6640124,16332697.613613
273481,tt3397884,2.487849,30000000,84025816,Sicario,Emily Blunt|Benicio del Toro|Josh Brolin|Victor Garber|Jon Bernthal,,Denis Villeneuve,The border is just another line to cross.,mexico|cia|smoking|texas|fbi,"A young female FBI agent joins a secret CIA operation to take down a Mexican cartel boss, a job that ends up pushing her ethical and moral values to the limit.",121,Action|Crime|Drama|Mystery|Thriller,Lionsgate|Thunder Road Pictures|Black Label Media,9/17/15,1479,7.1,2015,27599987.8560053,77303716.7063646
166424,tt1502712,2.487042,120000001,167977596,Fantastic Four,Miles Teller|Kate Mara|Michael B. Jordan|Jamie Bell|Toby Kebbell,http://www.fantasticfourmovie.com/,Josh Trank,Change is coming.,teleportation|transformation|telekinesis|portal|marvel comic,"Four young outsiders teleport to a dangerous universe, which alters their physical form in shocking ways. Their lives irrevocably upended, the team must learn to harness their daunting new abilities and work together to save Earth from a former friend turned enemy.",100,Action|Adventure|Science Fiction,Twentieth Century Fox Film Corporation|Marv Films|Marvel Entertainment|Constantin Film.|Moving Picture Company (MPC),8/5/15,1565,4.4,2015,110399952.34402,154539320.322699
310131,tt4263482,2.46449,3500000,40423945,The Witch,Anya Taylor-Joy|Ralph Ineson|Kate Dickie|Harvey Scrimshaw|Ellie Grainger,http://a24films.com/films/witch/,Robert Eggers,Evil takes many forms.,witch|new england|17th century,"New England in the 1630s: William and Katherine lead a devout Christian life with five children, homesteading on the edge of an impassable wilderness. When their newborn son vanishes and crops fail, the family turns on one another. Beyond their worst fears, a supernatural evil lurks in the nearby wood.",92,Mystery|Horror,Parts and Labor|RT Features|Rooks Nest Entertainment|Maiden Voyage Pictures|Pulse Films,3/24/15,700,5.8,2015,3219998.58320062,37190013.0363942
238713,tt3079380,2.404473,65000000,235666219,Spy,Melissa McCarthy|Jason Statham|Rose Byrne|Miranda Hart|Bobby Cannavale,http://www.foxmovies.com/movies/spy,Paul Feig,One of the guys. One of the Spies.,spy|cia|undercover|arms dealer|disaster,"A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster.",120,Action|Comedy|Crime,Twentieth Century Fox Film Corporation|Chernin Entertainment|Feigco Entertainment,5/6/15,1840,6.9,2015,59799973.6880115,216812826.082356
256591,tt2381941,2.395366,50100000,153962963,Focus,Will Smith|Margot Robbie|Rodrigo Santoro|Robert Taylor|Gerald McRaney,http://focusmovie.com/,Glenn Ficarra|John Requa,Never Drop The Con.,seduction|con man|femme fatale|deception|con artist,"A veteran grifter takes a young, attractive woman under his wing, but things get complicated when they become romantically involved.",105,Romance|Comedy|Crime|Drama,Kramer & Sigman Films|RatPac-Dune Entertainment|Zaftig Films,2/25/15,1831,6.7,2015,46091979.7195289,141645863.63582
